promoter_name	chr	start	end
NM_001316329.2	19	54384451	54385450
NM_002739.5	19	54384451	54385450
NM_014516.4	19	54640478	54641477
NR_104096.1	19	55042909	55043908
NR_104097.1	19	55042909	55043908
NR_104095.1	19	55042909	55043908
NR_026716.2	19	55042909	55043908
NM_001127255.2	19	55458899	55459898
NM_206828.4	19	55458899	55459898
NM_139176.4	19	55458899	55459898
NM_001405531.1	19	55477612	55478611
NM_002842.5	19	55720870	55721869
NM_001161440.3	19	55720870	55721869
NM_001282011.2	19	55836710	55837709
NM_001085488.3	19	55836710	55837709
NR_104066.2	19	55836710	55837709
NR_104071.2	19	55836710	55837709
NM_024710.3	19	55973010	55974009
NM_001136201.2	19	55973010	55974009
NM_001136202.2	19	55973010	55974009
NM_176820.4	19	56249769	56250768
NM_134444.5	19	56346906	56347905
NM_001317000.1	19	56458198	56459197
NM_176811.2	19	56458198	56459197
NM_001387859.1	19	56825715	56826714
NM_001322066.2	19	56825715	56826714
NM_001322075.2	19	56825715	56826714
NM_001322070.2	19	56825715	56826714
NM_001322076.2	19	56825715	56826714
NM_001322068.2	19	56825932	56826931
NM_001322067.2	19	56825932	56826931
NM_001387858.1	19	56825932	56826931
NM_001387853.1	19	56826209	56827208
NM_001387856.1	19	56826209	56827208
NM_001387857.1	19	56826209	56827208
NM_001387854.1	19	56826209	56827208
NM_001387855.1	19	56826209	56827208
NM_001322061.4	19	56826209	56827208
NM_001322064.3	19	56826209	56827208
NM_001322074.2	19	56826209	56827208
NM_001322065.3	19	56826209	56827208
NM_001322073.2	19	56826209	56827208
NM_001322077.3	19	56826209	56827208
NM_001322078.3	19	56826209	56827208
NM_001322072.3	19	56879648	56880647
NR_003127.2	19	56878468	56879467
NR_024055.2	19	56878490	56879489
NR_024057.2	19	56878490	56879489
NR_024056.2	19	56878490	56879489
NR_033418.1	19	56878490	56879489
NR_163263.1	19	57105670	57106669
NR_163262.1	19	57105670	57106669
NR_110744.1	19	57275690	57276689
NM_001330622.2	19	57790350	57791349
NM_006635.4	19	57790853	57791852
NM_001397372.1	19	58071232	58072231
NM_001277090.2	19	58071232	58072231
NM_001277091.2	19	58071232	58072231
NM_001277092.2	19	58071232	58072231
NM_001277093.2	19	58071232	58072231
NM_001270938.2	19	58192345	58193344
NM_138347.5	19	58192345	58193344
NR_073102.2	19	58192345	58193344
NM_005773.3	19	58459075	58460074
NM_001375403.1	19	58459075	58460074
NM_001321116.2	19	58837360	58838359
NM_001321117.2	19	58837360	58838359
NM_181846.3	19	58837360	58838359
NM_014347.3	19	58977447	58978446
NR_033266.1	19	70967	71966
NR_036268.1	19	70973	71972
NR_026820.1	19	77691	78690
NM_001429985.1	19	106104	107103
NM_001005240.3	19	106104	107103
NR_028324.1	19	202210	203209
NM_177543.3	19	291140	292139
NM_003712.4	19	291404	292403
NM_177526.3	19	291404	292403
NM_001387155.1	19	344475	345474
NM_001387152.1	19	344475	345474
NM_001387156.1	19	344797	345796
NM_017550.3	19	344797	345796
NM_001387153.1	19	344797	345796
NM_001387157.1	19	344797	345796
NM_001346105.2	19	344797	345796
NM_001387154.1	19	344797	345796
NM_016585.5	19	376027	377026
NM_199202.3	19	376027	377026
NM_001136263.2	19	409148	410147
NM_012435.3	19	461034	462033
NM_001387056.1	19	461034	462033
NM_001385600.1	19	472632	473631
NM_182577.3	19	474984	475983
NM_001385597.1	19	474984	475983
NM_001385599.1	19	491625	492624
NM_001385598.1	19	491625	492624
NM_130762.3	19	495486	496485
NM_130760.3	19	495486	496485
NM_033513.3	19	506497	507496
NM_004359.2	19	530760	531759
NM_001258351.2	19	543053	544052
NM_005317.4	19	543053	544052
NR_184019.1	19	571755	572754
NR_184018.1	19	572249	573248
NM_198591.4	19	570283	571282
NM_198590.3	19	570283	571282
NM_001322243.2	19	571596	572595
NM_198589.3	19	571596	572595
NM_001728.4	19	571596	572595
NM_001194.4	19	588881	589880
NM_001407831.1	19	633538	634537
NM_001407833.1	19	633538	634537
NM_001407835.1	19	633538	634537
NM_001407836.1	19	633538	634537
NM_001407834.1	19	633538	634537
NM_001407808.1	19	633538	634537
NM_001407805.1	19	633538	634537
NM_005035.4	19	633538	634537
NM_001407816.1	19	633538	634537
NM_001407812.1	19	633538	634537
NM_001407814.1	19	633538	634537
NM_001407815.1	19	633538	634537
NM_001407829.1	19	633538	634537
NM_001407830.1	19	633538	634537
NM_001407832.1	19	633538	634537
NM_001407806.1	19	633538	634537
NM_001407809.1	19	633538	634537
NM_001407807.1	19	633538	634537
NM_001407810.1	19	633538	634537
NM_001407811.1	19	633538	634537
NM_001407813.1	19	633538	634537
NR_176425.1	19	633538	634537
NM_001300812.3	19	638879	639878
NM_020637.2	19	638879	639878
NM_005860.3	19	675392	676391
NM_214710.5	19	695453	696452
NM_001308209.2	19	695453	696452
NM_001040134.2	19	707935	708934
NM_002579.3	19	707935	708934
NM_173481.4	19	750112	751111
NR_135168.2	19	750112	751111
NR_187752.1	19	782609	783608
NM_031991.4	19	796452	797451
NM_031990.4	19	796452	797451
NM_002819.5	19	796452	797451
NM_001411140.1	19	796984	797983
NR_039900.2	19	803940	804939
NM_024888.3	19	821956	822955
NM_001270366.2	19	821956	822955
NR_036154.1	19	812584	813583
NM_001700.5	19	826837	827836
NM_002777.4	19	839999	840998
NM_001972.4	19	851303	852302
NM_001928.4	19	858664	859663
NM_001317335.2	19	858664	859663
NM_005481.3	19	893188	894187
NR_104080.1	19	892484	893483
NM_138774.4	19	913220	914219
NM_005224.3	19	925035	926034
NM_001372086.1	19	981928	982927
NM_001372085.1	19	981928	982927
NM_024100.4	19	983345	984344
NM_138690.3	19	999418	1000417
NM_001033026.2	19	1021123	1022122
NM_033420.4	19	1021123	1022122
NR_125730.1	19	1020521	1021520
NM_001303499.2	19	1025607	1026606
NM_201277.3	19	1025607	1026606
NM_004368.4	19	1025607	1026606
NM_001303501.2	19	1025607	1026606
NM_001258328.4	19	1064958	1065957
NM_012292.5	19	1066166	1067165
NM_001321232.2	19	1066497	1067496
NM_001282335.3	19	1070209	1071208
NM_001282334.2	19	1076395	1077394
NM_002695.5	19	1095375	1096374
NM_001316324.2	19	1095375	1096374
NM_001316323.2	19	1095375	1096374
NM_002085.5	19	1102993	1103992
NM_001039847.3	19	1102993	1103992
NM_001367832.1	19	1103056	1104055
NM_001039848.4	19	1103649	1104648
NM_001100122.2	19	1132221	1133220
NM_014963.3	19	1174268	1175267
NM_001407255.1	19	1204777	1205776
NM_000455.5	19	1204777	1205776
NR_176325.1	19	1204777	1205776
NM_152769.3	19	1238005	1239004
NM_001393918.1	19	1238005	1239004
NR_186324.1	19	1236927	1237926
NM_001001975.2	19	1240750	1241749
NM_001687.5	19	1240750	1241749
NM_001388307.1	19	1247582	1248581
NM_177401.5	19	1247582	1248581
NM_001388306.1	19	1247582	1248581
NM_001388474.1	19	1248887	1249886
NR_027271.1	19	1270260	1271259
NM_001280.3	19	1268331	1269330
NM_001300815.2	19	1268331	1269330
NM_001300829.2	19	1268331	1269330
NR_023313.3	19	1268331	1269330
NR_023312.3	19	1268331	1269330
NM_017914.4	19	1274529	1275528
NM_001405.4	19	1284872	1285871
NM_001369795.1	19	1353958	1354957
NM_001369797.1	19	1353958	1354957
NM_001369796.1	19	1353958	1354957
NM_001382410.1	19	1353958	1354957
NM_001369794.1	19	1353958	1354957
NM_032853.5	19	1353958	1354957
NM_001382409.1	19	1353958	1354957
NM_001369790.1	19	1353958	1354957
NM_001382408.1	19	1353958	1354957
NM_001369793.1	19	1353958	1354957
NM_001369789.1	19	1353958	1354957
NR_163148.1	19	1353958	1354957
NR_168275.1	19	1353958	1354957
NR_168276.1	19	1353958	1354957
NR_024247.2	19	1353958	1354957
NR_168277.1	19	1353958	1354957
NR_168278.1	19	1353958	1354957
NM_001369792.1	19	1356418	1357417
NR_163149.1	19	1356418	1357417
NM_024407.5	19	1382906	1383905
NM_001363602.2	19	1382906	1383905
NM_000156.6	19	1401542	1402541
NM_138924.3	19	1401542	1402541
NM_001352033.2	19	1406585	1407584
NM_001352035.2	19	1406585	1407584
NM_001352034.2	19	1406585	1407584
NM_018959.4	19	1406585	1407584
NM_170711.3	19	1406585	1407584
NM_001018.5	19	1437395	1438394
NM_001308226.2	19	1437395	1438394
NM_005883.3	19	1449120	1450119
NM_001351273.1	19	1451983	1452982
NM_152482.3	19	1479215	1480214
NM_017573.5	19	1490350	1491349
NM_001395257.1	19	1490350	1491349
NM_138393.4	19	1490180	1491179
NM_001329556.3	19	1490180	1491179
NM_001367197.1	19	1513019	1514018
NM_213604.3	19	1513019	1514018
NM_001243079.2	19	1523076	1524075
NM_203304.4	19	1568325	1569324
NM_001174118.2	19	1568325	1569324
NM_001281453.2	19	1592865	1593864
NM_001281454.2	19	1592865	1593864
NM_006830.4	19	1605462	1606461
NM_003200.5	19	1652615	1653614
NM_001351779.2	19	1652615	1653614
NM_001136139.4	19	1652615	1653614
NM_001351778.2	19	1652615	1653614
NM_001080488.2	19	1752505	1753504
NM_001178002.3	19	1812276	1813275
NM_138813.4	19	1812276	1813275
NR_047593.3	19	1812276	1813275
NR_031730.1	19	1816238	1817237
NR_152847.1	19	1821088	1822087
NM_031918.4	19	1863579	1864578
NM_031213.4	19	1885496	1886495
NM_001130111.2	19	1885496	1886495
NM_001329533.2	19	1904398	1905397
NM_138422.4	19	1904398	1905397
NM_001329539.2	19	1904398	1905397
NM_001329540.2	19	1904398	1905397
NM_079834.4	19	1904398	1905397
NR_033400.1	19	1954549	1955548
NM_017797.4	19	2015714	2016713
NM_199054.3	19	2051244	2052243
NM_017572.4	19	2051244	2052243
NM_130807.3	19	2096326	2097325
NM_001261826.3	19	2151566	2152565
NM_001374799.1	19	2151566	2152565
NM_003938.8	19	2151566	2152565
NM_001300836.3	19	2236329	2237328
NM_018049.3	19	2236329	2237328
NR_031596.1	19	2234149	2235148
NR_106847.1	19	2235926	2236925
NM_007165.5	19	2235823	2236822
NM_000479.5	19	2248322	2249321
NR_036207.1	19	2249638	2250637
NM_144616.4	19	2256417	2257416
NM_001301020.1	19	2268485	2269484
NM_004152.3	19	2268485	2269484
NM_198532.3	19	2282175	2283174
NM_001101391.3	19	2308154	2309153
NM_016199.3	19	2328586	2329585
NM_152988.3	19	2327683	2328682
NM_001077238.2	19	2327683	2328682
NM_001395513.1	19	2359263	2360262
NM_182973.3	19	2384263	2385262
NM_001385642.1	19	2395175	2396174
NR_169740.1	19	2395175	2396174
NR_169739.1	19	2395175	2396174
NM_012458.4	19	2427585	2428584
NM_032737.4	19	2456958	2457957
NR_106958.1	19	2434999	2435998
NR_134931.1	19	2462184	2463183
NM_015675.4	19	2475125	2476124
NR_107004.1	19	2629713	2630712
NM_145173.4	19	2721371	2722370
NM_144564.5	19	2740016	2741015
NM_213568.2	19	2740075	2741074
NM_003021.4	19	2783272	2784271
NM_003249.5	19	2784501	2785500
NM_001102651.2	19	2818866	2819865
NM_001172775.2	19	2840473	2841472
NM_152791.5	19	2840473	2841472
NM_001300843.2	19	2866333	2867332
NM_024967.3	19	2866333	2867332
NR_145838.2	19	2866333	2867332
NM_173480.3	19	2899926	2900925
NM_001319083.2	19	2906106	2907105
NM_021217.3	19	2944970	2945969
NM_001426550.1	19	2944970	2945969
NM_001143986.2	19	2976562	2977561
NM_024760.3	19	2976562	2977561
NR_138612.2	19	2976562	2977561
NM_001130.6	19	3062494	3063493
NM_198970.2	19	3062494	3063493
NM_198969.1	19	3062965	3063964
NM_002067.5	19	3093360	3094359
NM_003775.4	19	3177767	3178766
NM_001321463.2	19	3184928	3185927
NM_020170.4	19	3184928	3185927
NR_187753.1	19	3306901	3307900
NM_001136503.2	19	3480524	3481523
NM_001395954.1	19	3483440	3484439
NM_031304.5	19	3500673	3501672
NM_001145165.2	19	3500673	3501672
NM_016263.4	19	3505309	3506308
NM_001136197.1	19	3521954	3522953
NM_001136198.1	19	3521954	3522953
NM_001135580.2	19	3538172	3539171
NM_174983.5	19	3557585	3558584
NM_001287529.2	19	3557585	3558584
NM_006339.3	19	3571942	3572941
NM_133261.3	19	3584476	3585475
NM_001411144.1	19	3584476	3585475
NM_001060.6	19	3606874	3607873
NM_201636.3	19	3606874	3607873
NR_038865.1	19	3606245	3607244
NM_001080543.2	19	3626789	3627788
NM_021231.2	19	3626789	3627788
NM_001267560.2	19	3707382	3708381
NM_001267561.2	19	3720735	3721734
NM_004886.4	19	3761691	3762690
NM_172251.3	19	3761680	3762679
NM_001319074.4	19	3772227	3773226
NM_032753.4	19	3772227	3773226
NM_139355.3	19	3786380	3787379
NM_139354.3	19	3786380	3787379
NM_015174.2	19	3869037	3870036
NM_001145640.2	19	3869037	3870036
NR_027149.2	19	3869037	3870036
NM_033064.5	19	3879683	3880682
NM_170678.3	19	3932067	3933066
NM_001289117.2	19	3932067	3933066
NR_110316.2	19	3932067	3933066
NM_001375467.2	19	3932587	3933586
NM_001375469.2	19	3932587	3933586
NM_001375468.2	19	3932587	3933586
NM_001348.3	19	3971098	3972097
NM_001375658.1	19	3971098	3972097
NR_030367.1	19	3961511	3962510
NM_001961.4	19	3985462	3986461
NR_002602.1	19	3982571	3983570
NM_015897.4	19	4006734	4007733
NM_030662.4	19	4124120	4125119
NM_001271995.2	19	4152628	4153627
NM_001271996.2	19	4152628	4153627
NM_001271997.2	19	4152628	4153627
NM_032607.3	19	4152628	4153627
NM_001321064.2	19	4182304	4183303
NM_016539.4	19	4182561	4183560
NM_001321060.2	19	4182561	4183560
NM_001193285.3	19	4182561	4183560
NM_001321059.2	19	4182561	4183560
NM_001321063.2	19	4182561	4183560
NM_001321058.2	19	4182561	4183560
NM_001321061.2	19	4182561	4183560
NM_001321062.2	19	4182561	4183560
NM_001393557.1	19	4197087	4198086
NM_001393556.1	19	4197390	4198389
NM_005755.3	19	4228520	4229519
NM_018074.6	19	4246077	4247076
NM_001372011.1	19	4278066	4279065
NM_020209.4	19	4278263	4279262
NM_144615.3	19	4302387	4303386
NM_001169126.2	19	4302387	4303386
NM_001395549.1	19	4302387	4303386
NM_001308232.2	19	4302387	4303386
NR_172632.1	19	4302387	4303386
NR_172630.1	19	4302387	4303386
NR_172631.1	19	4302387	4303386
NM_001330429.2	19	4303595	4304594
NM_024333.3	19	4303595	4304594
NM_001159846.3	19	4342559	4343558
NM_032868.6	19	4342559	4343558
NM_001300862.2	19	4342559	4343558
NM_003025.4	19	4400545	4401544
NM_001199944.2	19	4400545	4401544
NM_001199943.2	19	4400545	4401544
NM_005483.3	19	4401637	4402636
NM_001171091.2	19	4455299	4456298
NR_039901.1	19	4444975	4445974
NM_032631.4	19	4471294	4472293
NM_001001520.3	19	4471294	4472293
NM_001348169.2	19	4472951	4473950
NM_001393888.1	19	4518499	4519498
NM_001367868.2	19	4518499	4519498
NM_001393891.1	19	4518499	4519498
NM_001393889.1	19	4518499	4519498
NM_001393890.1	19	4518499	4519498
NM_001013706.3	19	4535237	4536236
NM_052972.3	19	4540049	4541048
NM_032108.4	19	4559697	4560696
NM_152362.3	19	4638528	4639527
NM_001167942.1	19	4639029	4640028
NM_019107.4	19	4670355	4671354
NR_164163.1	19	4678294	4679293
NR_027148.1	19	4768117	4769116
NR_029607.1	19	4769682	4770681
NM_018708.3	19	4790746	4791745
NM_182919.4	19	4831725	4832724
NM_001385680.1	19	4831725	4832724
NM_001385678.1	19	4831725	4832724
NM_001385679.1	19	4831725	4832724
NM_001367189.2	19	4902909	4903908
NM_001080523.3	19	4902909	4903908
NM_001290050.2	19	4902092	4903091
NM_001048201.3	19	4908513	4909512
NM_001290051.2	19	4909156	4910155
NM_001290052.2	19	4909379	4910378
NM_013282.5	19	4909379	4910378
NR_039902.1	19	4931699	4932698
NR_186338.1	19	5176757	5177756
NR_187754.1	19	5292429	5293428
NM_181710.4	19	5454428	5455427
NM_001396408.1	19	5567965	5568964
NM_001396409.1	19	5567965	5568964
NM_014649.3	19	5622788	5623787
NM_001365761.2	19	5680250	5681249
NM_001308240.2	19	5680528	5681527
NM_205767.3	19	5680528	5681527
NM_198704.3	19	5680038	5681037
NM_001267869.2	19	5680038	5681037
NM_198707.3	19	5680038	5681037
NM_001267870.2	19	5680038	5681037
NM_001267871.2	19	5680038	5681037
NM_198705.3	19	5680038	5681037
NM_198708.3	19	5680038	5681037
NM_198533.3	19	5680038	5681037
NM_198706.3	19	5680038	5681037
NM_001267868.2	19	5680038	5681037
NM_033643.3	19	5689306	5690305
NM_015414.4	19	5689306	5690305
NM_004793.4	19	5720158	5721157
NM_001276479.2	19	5720158	5721157
NM_001276480.1	19	5720464	5721463
NR_076392.2	19	5720158	5721157
NM_001134316.2	19	5784758	5785757
NM_020175.3	19	5791175	5792174
NM_001161619.2	19	5791175	5792174
NM_004558.5	19	5804078	5805077
NM_001369505.1	19	5838804	5839803
NM_001369504.1	19	5838804	5839803
NM_001381955.1	19	5838804	5839803
NM_001381956.1	19	5838804	5839803
NM_001381958.1	19	5838804	5839803
NM_001369502.1	19	5838804	5839803
NM_001381959.1	19	5838804	5839803
NM_001040701.2	19	5838804	5839803
NM_001381957.1	19	5838804	5839803
NM_000150.4	19	5839714	5840713
NM_001382745.1	19	5848921	5849920
NM_001382746.1	19	5848921	5849920
NM_001382747.1	19	5848921	5849920
NM_000149.4	19	5851461	5852460
NM_001382744.1	19	5851461	5852460
NM_001097639.3	19	5851461	5852460
NM_001374740.1	19	5851461	5852460
NM_001097640.3	19	5851461	5852460
NM_001097641.3	19	5851461	5852460
NM_001382748.2	19	5857134	5858133
NM_001382750.2	19	5857134	5858133
NM_001382749.2	19	5857134	5858133
NR_110740.1	19	5846478	5847477
NM_002034.2	19	5870552	5871551
NM_001017921.4	19	5903883	5904882
NM_080590.4	19	5913265	5914264
NM_004058.5	19	5913265	5914264
NM_007322.3	19	5978152	5979151
NM_003624.3	19	5978152	5979151
NM_007320.3	19	5978152	5979151
NM_001300865.2	19	5978152	5979151
NR_046376.1	19	5977414	5978413
NR_187773.1	19	6199536	6200535
NM_005934.4	19	6279987	6280986
NM_133492.3	19	6333624	6334623
NM_006012.4	19	6360542	6361541
NM_032306.4	19	6371805	6372804
NM_004158.5	19	6375945	6376944
NM_002096.3	19	6393176	6394175
NR_106945.1	19	6389715	6390714
NR_106848.1	19	6392995	6393994
NR_172890.1	19	6392780	6393779
NR_037505.1	19	6416523	6417522
NM_001321298.2	19	6433775	6434774
NM_173637.4	19	6433775	6434774
NR_135612.2	19	6433775	6434774
NM_024103.3	19	6459804	6460803
NM_174882.3	19	6462788	6463787
NM_174881.4	19	6463282	6464281
NM_139161.5	19	6463282	6464281
NM_024898.4	19	6481799	6482798
NM_001290331.2	19	6481799	6482798
NM_006087.4	19	6502321	6503320
NM_001289130.2	19	6502321	6503320
NM_001289131.2	19	6502321	6503320
NM_001289123.2	19	6502860	6503859
NM_001289127.2	19	6502860	6503859
NM_001289129.2	19	6502860	6503859
NM_003811.4	19	6530037	6531036
NM_001330332.2	19	6591162	6592161
NM_001252.5	19	6591162	6592161
NM_172014.3	19	6670170	6671169
NM_001376887.1	19	6670172	6671171
NM_003807.5	19	6670600	6671599
NM_001394715.1	19	6737314	6738313
NM_001394726.1	19	6737314	6738313
NM_001394728.1	19	6737314	6738313
NM_020171.2	19	6737314	6738313
NM_001394727.1	19	6737314	6738313
NM_001394724.1	19	6737314	6738313
NM_001394716.1	19	6737314	6738313
NM_001394725.1	19	6737314	6738313
NM_001394714.1	19	6737314	6738313
NM_001394719.1	19	6737592	6738591
NM_001394723.1	19	6737592	6738591
NM_001080452.2	19	6737592	6738591
NM_001394718.1	19	6737592	6738591
NM_001394722.1	19	6737592	6738591
NM_001394720.1	19	6737592	6738591
NM_001394717.1	19	6737592	6738591
NM_001394721.1	19	6737592	6738591
NR_106849.1	19	6736790	6737789
NM_001288963.3	19	6738691	6739690
NM_004240.4	19	6738691	6739690
NM_001288962.2	19	6738691	6739690
NR_110231.2	19	6738691	6739690
NM_005490.3	19	6767447	6768446
NM_001386584.1	19	6767447	6768446
NM_001386585.1	19	6767447	6768446
NM_001386586.1	19	6767447	6768446
NM_001386587.1	19	6767447	6768446
NM_001386583.1	19	6767447	6768446
NM_001386588.1	19	6767447	6768446
NM_001386589.1	19	6767447	6768446
NM_001256254.2	19	6886590	6887589
NM_001256252.2	19	6886590	6887589
NM_001256255.2	19	6886590	6887589
NM_001256253.2	19	6886590	6887589
NM_001974.5	19	6886590	6887589
NR_174976.1	19	6997863	6998862
NR_024075.2	19	6997863	6998862
NR_024372.1	19	7006427	7007426
NM_001364674.2	19	7021443	7022442
NM_001136507.2	19	7029589	7030588
NM_001164419.3	19	7040191	7041190
NM_144614.4	19	7048332	7049331
NM_001164425.4	19	7058688	7059687
NR_186325.1	19	7459946	7460945
NR_186326.1	19	7459946	7460945
NM_001130955.2	19	7503574	7504573
NM_080662.4	19	7553922	7554921
NM_001270539.2	19	7553922	7554921
NM_001300881.2	19	7554287	7555286
NM_198534.3	19	7561434	7562433
NM_018083.5	19	7579989	7580988
NM_020533.3	19	7586510	7587509
NM_020902.2	19	7659749	7660748
NM_001080429.3	19	7659749	7660748
NR_106850.1	19	7681325	7682324
NM_020196.3	19	7694432	7695431
NM_001171155.2	19	7693679	7694678
NR_033242.2	19	7693679	7694678
NM_001414484.1	19	7693679	7694678
NM_001271830.2	19	7697879	7698878
